epoch,val/q_halt_accuracy,_step,val/cell_acc,train/q_continue_loss,train/frac_at_max_steps,val/halt_steps_hist,val/puzzle_acc,train/halt_steps_hist,train/lr,train/accuracy,val/q_halt_acc,train/avg_steps,carbon/energy_kwh,train/samples_per_sec,train/lm_loss,_runtime,val/accuracy,train/epoch_time_sec,system/gpu_mem_gb,train/q_halt_accuracy,_timestamp,train/exact_accuracy,train/q_halt_loss,carbon/emissions_kg,val/frac_at_max_steps,val/avg_steps,val/exact_accuracy,val/avg_act_steps,train/grad_norm
767,,767,,0,0.020790589973330498,,,,0.0001,0.9901179317592643,,2.04575040102023,2.9930665791228033,36.04141357951851,0.938082523416978,47421.8796383,,26.636025190353394,3.525885952,0.990026739768571,1776116118.2853382,0.9705541824464844,0.10615488870150472,0.7111196954672077,,,,,438.62916666666666
768,,768,,0,0.017574692144989967,,,,0.0001,0.9915176565325461,,2.023483899942918,2.994733753324882,35.11890242684568,0.9076552146288769,47449.1878353,,27.33570623397827,3.525885952,0.9919916171783079,1776116146.143253,0.9753482638414964,0.0905096984832569,0.7115157977187053,,,,,370.5875
773,,773,,0,0.018234165385365486,,,,0.0001,0.9913146618252965,,2.035288484896301,3.003156797974945,35.57054059903621,0.9282685316773465,47586.6675074,,26.988625526428223,3.525885952,0.9898440944362954,1776116283.5369086,0.9724093001111656,0.09413464223336618,0.7135170204740691,,,,,371.44375
774,,774,,0,0.018364612013101578,,,,0.0001,0.9911933342762309,,2.007530936054149,3.004809176088758,35.915271171175824,0.9071015094531477,47614.6045865,,26.72957682609558,3.525885952,0.9897225933178291,1776116310.9313612,0.9734659068373375,0.09984450931454333,0.7139096073377518,,,,,401.98541666666665
777,,777,,0,0.019508957862854004,,,,0.0001,0.9893599359996519,,1.9858141972743368,3.009808109539824,35.26422036942826,0.8873459747682068,47697.171029,,27.223060369491577,3.525885952,0.9871424725132513,1776116394.1208544,0.9682921445326261,0.10108180367669446,0.7150972989374571,,,,,457.1020833333333
785,,785,,0,0.015530402772128582,,,,0.0001,0.9925042533829395,,1.967352543781441,3.0230736948467514,35.240172369071935,0.839568147646687,47917.2486478,,27.241637468338013,3.525885952,0.9929462481592181,1776116613.8255928,0.9776553089250847,0.0908226228655653,0.7182490560849447,,,,,425.33125
787,,787,,0,0.020141534507274628,,,,0.0001,0.9898196141403053,,2.0419129157655087,3.0263950923060037,35.441982184808005,0.9150441218917568,47972.4724231,,27.08652114868164,3.525885952,0.9921156803302708,1776116669.1184814,0.9725185735404819,0.09982124397092178,0.719038183585891,,,,,397.35625
791,,791,,0,0.018315507099032402,,,,0.0001,0.9912524677656226,,1.9829436409351677,3.03302626429272,35.971729204926994,0.8713082570432109,48082.4169609,,26.68762445449829,3.525885952,0.9902312693823342,1776116779.0210729,0.9731764459824147,0.09997042342137874,0.720613677107043,,,,,411.63125
795,,795,,0,0.018039848655462265,,,,0.0001,0.9909470593268891,,2.0079662300716716,3.039744053191348,35.91890016260745,0.8940926852167472,48192.3744178,,26.726876258850098,3.525885952,0.9904600317956972,1776116888.9473634,0.9732872056670718,0.09972179580119427,0.7222097498536791,,,,,424.49791666666664
796,,796,,0,0.01730193756520748,,,,0.0001,0.9912753013416323,,1.9371995052741455,3.041406115482383,35.340824692183105,0.8238921424041529,48219.6003929,,27.16405200958252,3.525885952,0.9908575848399372,1776116916.6391087,0.9747990022438913,0.1038102533808729,0.7226046375713439,,,,,408.1354166666667
798,,798,,0,0.01762990467250347,,,,0.0001,0.9912431442691478,,1.9762096538950682,3.0447190151676096,35.348757308527134,0.8755235086312451,48274.954622,,27.15795612335205,3.525885952,0.9892702698046134,1776116971.5427423,0.9736378423051086,0.09452206643250595,0.7233917460946572,,,,,405.53333333333336
799,,799,,0,0.01800704002380371,,,,0.0001,0.9910575505790429,,2.0340493124681744,3.046382971715146,35.35143903275294,0.9143385076065442,48302.5227329,,27.155895948410034,3.525885952,0.9912081591970087,1776116999.2194479,0.9736203913817053,0.09140904334310822,0.7237870838668298,,,,,421.2729166666667
800,0.9995411390159561,800,0.8558452146919777,0,0.022572750225663185,"{'_type': 'histogram', 'values': [134585, 0, 0, 0, 112709, 0, 0, 0, 30488, 0, 0, 0, 12754, 0, 0, 0, 0, 6505, 0, 0, 0, 4108, 0, 0, 0, 2772, 0, 0, 0, 2084, 0, 0, 0, 0, 1647, 0, 0, 0, 1382, 0, 0, 0, 1100, 0, 0, 0, 986, 0, 0, 0, 0, 851, 0, 0, 0, 727, 0, 0, 0, 773, 0, 0, 0, 109315], 'packedBins': {'min': 1, 'size': 0.234375, 'count': 64}}",0.7387992979899997,"{'packedBins': {'count': 64, 'min': 1, 'size': 0.234375}, '_type': 'histogram', 'values': [4011, 0, 0, 0, 2337, 0, 0, 0, 541, 0, 0, 0, 122, 0, 0, 0, 0, 54, 0, 0, 0, 18, 0, 0, 0, 15, 0, 0, 0, 16, 0, 0, 0, 0, 14, 0, 0, 0, 9, 0, 0, 0, 11, 0, 0, 0, 12, 0, 0, 0, 0, 10, 0, 0, 0, 12, 0, 0, 0, 6, 0, 0, 0, 166]}",0.0001,0.9896078922068892,0.9995411390159561,2.0377273829698193,3.0480482722398823,35.489524965909965,0.9165834512192119,55117.897371,0.8558452146919777,27.050235271453857,3.525885952,0.9919267920380606,1776123814.7139313,0.9714309578336313,0.10312656641602565,0.7241827409532013,0.2585586905479431,5.748021457664161,0.7387992979899997,5.748021457664161,368.8333333333333
805,,805,,0,0.017823640257120132,,,,0.0001,0.991271020373479,,2.0046794084846984,3.488088864127263,35.253744755975795,0.8775719321263886,55255.2612176,,27.231149673461914,3.525885952,0.9888658391034048,1776123952.3699348,0.9715859258324717,0.1006397633240403,0.8287315451391324,,,,,409.44375
808,,808,,0,0.01892247051000595,,,,0.0001,0.9916808199547335,,1.9677645073900927,3.493128943863788,36.21071127301798,0.8608212624062462,55338.0138222,,26.511492490768433,3.525885952,0.9914435322286071,1776124034.4124508,0.9740868313187807,0.08754276028520204,0.8299290126436536,,,,,430.13125
809,,809,,0,0.01836235076189041,,,,0.0001,0.991107841005068,,2.032641082624832,3.4947969248021846,34.94970641176784,0.9111363457760924,55365.3649385,,27.46804189682007,3.525885952,0.9912198772049597,1776124062.4001741,0.973856783253959,0.09760921450767825,0.8303253065668263,,,,,381.30833333333334
818,,818,,0,0.01922035776078701,,,,0.0001,0.991650977526143,,2.015495764361016,3.5097907151519006,35.132992178811236,0.8956301608182522,55612.3754852,,27.324743509292603,3.525885952,0.9921632752506996,1776124309.4751046,0.9746194781266586,0.09089780916766163,0.8338876662222249,,,,,398.0552083333333
828,,828,,0,0.01607212796807289,,,,0.0001,0.9925671938692248,,1.9520540819488779,3.5263522076751066,35.70668739686633,0.8294452716081968,55887.2747856,,26.885720014572144,3.525885952,0.9898516627963345,1776124584.0166476,0.9754184504977095,0.09542213724556657,0.8378224946693208,,,,,444.5708333333333
837,,837,,0,0.01885775849223137,,,,0.0001,0.9914376950722275,,2.0170762916035314,3.5412777611704302,35.855789218460934,0.8985126083867724,56134.4900993,,26.773919105529785,3.525885952,0.9902241327096599,1776124831.4555287,0.9731789087034443,0.10331459433933768,0.8413686419987211,,,,,392.37604166666665
842,,842,,0,0.01652672328054905,,,,0.0001,0.9916442301583731,,2.002703593247071,3.5495726222825934,35.12434626837674,0.869107249874801,56272.023598,,27.331469535827637,3.525885952,0.9907432494186782,1776124969.3090787,0.9747800142774609,0.10230023013702964,0.8433394097554988,,,,,390.85625
843,,843,,0,0.015925679355859756,,,,0.0001,0.9921216288554073,,1.9849697539157902,3.5512281401166734,36.101308625105105,0.8553317066918338,56299.6325886,,26.59183382987976,3.525885952,0.9921798917129256,1776124996.4213955,0.9769766221898543,0.09614516707129105,0.84373274258218,,,,,421.07708333333335
847,,847,,0,0.014441347680985928,,,,0.0001,0.9929876179548178,,1.893934809051924,3.5578634489140017,36.04081128410663,0.7808846156483696,56409.7082657,,26.636470317840576,3.525885952,0.9925308451007966,1776125106.394929,0.9791805801157237,0.08276884619470902,0.8453092189640284,,,,,414.1979166666667
848,,848,,0,0.015646863728761673,,,,0.0001,0.9916744909426402,,1.9252896148139989,3.5595282493471267,35.30787119737826,0.8221849365134031,56437.2320967,,27.189404726028442,3.525885952,0.9919291101843098,1776125134.107272,0.9767738640090263,0.08913898098879534,0.8457047572341342,,,,,419.81145833333335
849,,849,,0,0.015364916995167732,,,,0.0001,0.9928245831659955,,1.906610613730489,3.5611923204760862,35.5503011549779,0.7888576069705556,56464.8741882,,27.003990650177002,3.525885952,0.991191178551855,1776125161.6317043,0.9765545731469402,0.09606444720640281,0.8461001222295925,,,,,398.8979166666667
850,0.9992927864214993,850,0.856981149960752,0,0.01671052724123001,"{'_type': 'histogram', 'values': [135996, 0, 0, 0, 112670, 0, 0, 0, 29850, 0, 0, 0, 12219, 0, 0, 0, 0, 6385, 0, 0, 0, 4109, 0, 0, 0, 2975, 0, 0, 0, 2203, 0, 0, 0, 0, 1789, 0, 0, 0, 1457, 0, 0, 0, 1250, 0, 0, 0, 1100, 0, 0, 0, 0, 1029, 0, 0, 0, 889, 0, 0, 0, 809, 0, 0, 0, 108056], 'packedBins': {'min': 1, 'size': 0.234375, 'count': 64}}",0.7420988396020682,"{'packedBins': {'size': 0.234375, 'count': 64, 'min': 1}, '_type': 'histogram', 'values': [4243, 0, 0, 0, 2350, 0, 0, 0, 530, 0, 0, 0, 135, 0, 0, 0, 0, 58, 0, 0, 0, 40, 0, 0, 0, 15, 0, 0, 0, 22, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 15, 0, 0, 0, 14, 0, 0, 0, 0, 12, 0, 0, 0, 8, 0, 0, 0, 11, 0, 0, 0, 127]}",0.0001,0.9919993102832312,0.9992927864214993,1.9759846854792593,3.562856045970127,35.39716878513948,0.8625425636312848,63280.7273578,0.856981149960752,27.120813131332397,3.525885952,0.990807779950624,1776131977.5338612,0.9751779095678464,0.0896419090916151,0.8464954051059961,0.2555808424949646,5.722197518366266,0.7420988396020682,5.722197518366266,433.8208333333333
853,,853,,0,0.016066838055849075,,,,0.0001,0.9920445051269549,,1.9075909014935488,3.9991295753461995,35.84959986233293,0.816709883136109,63362.9103286,,26.778541564941406,3.525885952,0.9908929783213815,1776132059.8960936,0.9757669042087899,0.0912728835795283,0.9501491966769278,,,,,435.840625
856,,856,,0,0.015064935199916363,,,,0.0001,0.9924697296140924,,1.9427714091671615,4.004084425277267,35.94958188016121,0.8105799653667385,63445.7916506,,26.704065799713135,3.525885952,0.9899828846245152,1776132142.404121,0.9756799214043054,0.09543071259664199,0.9513264145172002,,,,,397.7760416666667
858,,858,,0,0.01725703850388527,,,,0.0001,0.9922060049888486,,1.9344499303940763,4.007391418418858,36.07629262466729,0.8105255810215122,63500.8639432,,26.610273122787476,3.525885952,0.9899032079966347,1776132197.378809,0.973716816731114,0.09304012657994493,0.9521121197107176,,,,,405.328125
863,,863,,0,0.01627604104578495,,,,0.0001,0.9921758379839053,,1.9446918596246487,4.01574192952616,35.53253440872737,0.8252217543477945,63637.8377786,,27.01749300956726,3.525885952,0.9906005245712278,1776132334.7066967,0.9745890368619796,0.09768310684016765,0.9540961092941904,,,,,402.0395833333333
866,,866,,0,0.01424426306039095,,,,0.0001,0.9927005751278212,,1.9612802288811138,4.02071557186523,35.03697274178141,0.8257225404893759,63720.7850698,,27.399627447128296,3.525885952,0.9913679025468066,1776132417.8032718,0.9782815840448539,0.09580222323122901,0.9552777920038876,,,,,415.24375
867,,867,,0,0.018898488953709602,,,,0.0001,0.9912296400318383,,2.0199583366579974,4.022368181047611,35.6693956055847,0.9007296021571022,63748.5898714,,26.9138286113739,3.525885952,0.9899840806147124,1776132445.2408564,0.9716581991296416,0.105577254314168,0.9556704337669203,,,,,458.3020833333333
870,,870,,0,0.019553441554307938,,,,0.0001,0.9911223707542935,,1.9808297298667767,4.027343901445058,35.12380487215878,0.8437361599841819,63830.9988581,,27.33189082145691,3.525885952,0.9897505459604556,1776132528.4123201,0.9711808837480989,0.09786185219016492,0.9568526102004293,,,,,440.84791666666666
878,,878,,0,0.015762511640787125,,,,0.0001,0.9918680161328854,,1.952334822013165,4.0405618689184815,35.881355549020455,0.8352209154069913,64051.7449413,,26.754842042922974,3.525885952,0.9894087394780805,1776132748.2357652,0.9743913600880025,0.10148715637600418,0.9599930538744725,,,,,432.70416666666665
879,,879,,0,0.01741521619260311,,,,0.0001,0.9924404605908287,,1.9605437019336256,4.042223824877569,34.98412898218372,0.8270347172362713,64079.8075846,,27.441014766693115,3.525885952,0.9914628617967637,1776132776.2022934,0.975585736857598,0.09423069479908354,0.9603879163288361,,,,,394.8333333333333
880,,880,,0,0.017595307901501656,,,,0.0001,0.9913368152437646,,1.9876419293502683,4.0438891597717825,34.86045452651782,0.8507125680565301,64107.6451448,,27.53836727142334,3.525885952,0.992765125229959,1776132804.2650363,0.9758554593015984,0.09651645925063075,0.9607835815810175,,,,,405.196875
884,,884,,0,0.014147336594760418,,,,0.0001,0.9927656909623371,,1.8988405351742157,4.050601728577243,36.17599512556466,0.7903429784530863,64218.1965315,,26.53693413734436,3.525885952,0.9916535217982451,1776132914.61704,0.9781067698136947,0.0861088017153989,0.9623784140909382,,,,,385.4166666666667
888,,888,,0,0.015682656317949295,,,,0.0001,0.9925412094965176,,1.960849129520512,4.057224179112347,36.067679935475866,0.8433401945748263,64327.820309,,26.61662745475769,3.525885952,0.9894985972986101,1776133024.8677914,0.9746731040819091,0.09747644311480595,0.9639518354911228,,,,,458.9583333333333
890,,890,,0,0.01817210018634796,,,,0.0001,0.9912094555782885,,1.9941581312032446,4.060535243927108,35.419314081488125,0.863909832548053,64382.8797671,,27.103856325149536,3.525885952,0.9891195803728627,1776133079.9077458,0.9719133124671558,0.10297726248450857,0.964738508069397,,,,,436.85833333333335
895,,895,,0,0.015486164018511772,,,,0.0001,0.9933519669413415,,1.9123416585876483,4.068892704206156,35.608284937533355,0.7774415121803288,64520.9302492,,26.960017919540405,3.525885952,0.9910287829196789,1776133217.3912892,0.9770843832222611,0.09770081239769007,0.9667241486996359,,,,,409.784375
896,,896,,0,0.015995804220438004,,,,0.0001,0.992308953333861,,1.9536921173393254,4.0705559146082555,34.93977667528679,0.8246152572671851,64547.9593932,,27.47584819793701,3.525885952,0.9872076891259417,1776133245.390123,0.9729913255039111,0.10111434219655076,0.9671193091958604,,,,,402.10833333333335
901,,901,,0,0.014647307805716991,,,,0.0001,0.9924602335059127,,1.9175597716575317,4.5094513515290435,35.665246947441275,0.8098495034998879,71473.8553864,,26.916959285736084,3.525885952,0.991103439118758,1776140171.2066271,0.9775423123932785,0.09735567866296525,1.0713960371584335,,,,,428.5708333333333
915,,915,,0,0.01631067879498005,,,,0.0001,0.9922858513224859,,1.9400289468175846,4.5326053415175735,35.52156537629554,0.8019445137225794,71857.9648994,,27.02583599090576,3.525885952,0.9907459099189398,1776140555.1945448,0.9748620158034599,0.09784619376560043,1.0768971704858186,,,,,408.1635416666667
916,,916,,0,0.014849497936666012,,,,0.0001,0.9925681904693422,,1.9867790492304045,4.534254183415946,35.9130916298363,0.8641043230393953,71885.4591646,,26.731199026107788,3.525885952,0.9886194193251817,1776140582.450673,0.9746711077006831,0.09418410999698411,1.0772889171836109,,,,,410.44166666666666
922,,922,,0,0.01348401140421629,,,,0.0001,0.9937319272433971,,1.924653834835587,4.544196794427818,35.01764335202321,0.786191324947122,72050.6674475,,27.414751768112183,3.525885952,0.9905552618276435,1776140747.7853446,0.978594054558833,0.10083793233396053,1.0796511721913105,,,,,394.1125
924,,924,,0,0.014898065477609634,,,,0.0001,0.9927471846100476,,1.9533997920538797,4.54751282106753,34.98334418490452,0.8117055467578107,72106.6096692,,27.441630363464355,3.525885952,0.98910482983486,1776140803.123921,0.9751328259975633,0.1074221750676088,1.0804390236446129,,,,,412.59791666666666
927,,927,,0,0.014846932142972946,,,,0.0001,0.9922715828005886,,1.9604514919841092,4.552576625969718,35.70552377687091,0.8332300103760524,72189.4699737,,26.886596202850342,3.525885952,0.9900330145029649,1776140886.4047346,0.9756236524421839,0.09304714726981575,1.081642127987519,,,,,432.7395833333333
930,,930,,0,0.012077294290065765,,,,0.0001,0.9948514767471528,,1.894087620302379,4.557537458255175,35.543171052698135,0.7567356391672521,72271.603349,,27.00940775871277,3.525885952,0.9918345531829299,1776140968.6143837,0.9815096850974822,0.09044221657168902,1.0828207671693886,,,,,399.20416666666665
931,,931,,0,0.014577259309589863,,,,0.0001,0.9928180184167326,,1.9724969402480137,4.55927808790085,35.617212036188995,0.8467283503925466,72299.012531,,26.95326066017151,3.525885952,0.990519178065757,1776140996.0910232,0.9770228015378607,0.09474110006246073,1.0832343216262748,,,,,481.10625
932,,932,,0,0.01464109867811203,,,,0.0001,0.9920201114429144,,1.9326256252086391,4.560977205674617,35.708108224305555,0.814454640963734,72326.5546153,,26.884650230407715,3.525885952,0.9898479986699447,1776141023.4994476,0.9753411918457793,0.08391495923729647,1.0836380133190262,,,,,445.12916666666666
933,,933,,0,0.013703943230211735,,,,0.0001,0.9935017680027338,,1.9239361987783719,4.562633649833871,35.53145234468228,0.8018052222020967,72353.690681,,27.01831579208374,3.525885952,0.9893453257440376,1776141051.0418046,0.9772683920026846,0.10259238393880538,1.0840315662303792,,,,,387.19166666666666
936,,936,,0,0.01640624925494194,,,,0.0001,0.9919204825302063,,1.9329187455283392,4.567594828601031,35.880872417733784,0.8127832635448311,72437.0076688,,26.755202293395996,3.525885952,0.9899645412780519,1776141133.4952137,0.9746801731726705,0.10072462006935658,1.08521028773249,,,,,441.53541666666666
947,,947,,0,0.015506856143474579,,,,0.0001,0.9920260925642156,,1.9148336925556277,4.585987384983667,36.126400831274786,0.790775295620076,72740.5376739,,26.57336401939392,3.525885952,0.9899721835716829,1776141436.9947338,0.9757718663618413,0.09945107606657953,1.0895801568108843,,,,,415.34166666666664
951,,951,,0,0.011901747435331345,,,,0.0001,0.9942210339037145,,1.8912208590912922,5.023483997619861,35.72451339853406,0.7496884527468382,79636.9681966,,26.872304439544678,3.525885952,0.9911812933279125,1776148333.9417827,0.9802197446765286,0.09927883701390532,1.193524539510505,,,,,401.94166666666666
955,,955,,0,0.015055977739393711,,,,0.0001,0.9932423965149243,,1.9219196142730843,5.030085632747036,35.63987429655065,0.7855633729951392,79746.664347,,26.936121940612793,3.525885952,0.9922395589745648,1776148443.8125608,0.9782170892356502,0.08815351551839082,1.1950930153987351,,,,,444.275
956,,956,,0,0.013482863083481789,,,,0.0001,0.9939005599366006,,1.8970981529176596,5.0317339948148385,35.78767635045771,0.7433347080085125,79773.9887564,,26.82487654685974,3.525885952,0.9925564420752765,1776148471.1668737,0.9801146260500957,0.10545096759684618,1.1954846480940624,,,,,414.51145833333334
967,,967,,0,0.01600317470729351,,,,0.0001,0.9932771317103289,,1.967538236659518,5.049993374814737,35.473557365746444,0.8351913620532616,80076.4149657,,27.062411308288574,3.525885952,0.9917434005288716,1776148773.2537827,0.9770423737010009,0.08181138866900305,1.1998228759288583,,,,,411.6770833333333
969,,969,,0,0.013492872007191181,,,,0.0001,0.9932147528837919,,1.9002519315826703,5.053388053798886,35.60243130188755,0.791177456392946,80131.7350218,,26.96445059776306,3.525885952,0.9901039097343641,1776148828.4077442,0.9779817110732452,0.09988422814074985,1.2006294143140233,,,,,467.86145833333336
970,,970,,0,0.013785394839942455,,,,0.0001,0.9935026299332633,,1.864276751769231,5.0550477340690465,35.157132892780496,0.7354846393172394,80159.0867498,,27.305980920791626,3.525885952,0.989605763102801,1776148856.2381546,0.9768237054479786,0.09833850154723095,1.2010237360897305,,,,,406.2416666666667
973,,973,,0,0.012709773145616055,,,,0.0001,0.9933744358986659,,1.8526433320031426,5.060006979498901,35.81008476939991,0.7371808848533906,80242.013379,,26.808090686798096,3.525885952,0.9904807823030483,1776148938.783021,0.9789920907375644,0.08739718904466784,1.202201998252164,,,,,406.07395833333334
976,,976,,0,0.011976802721619606,,,,0.0001,0.9940138392622019,,1.8802621545306928,5.0649842671983425,34.862333400771696,0.7528488865739327,80324.534367,,27.536883115768433,3.525885952,0.9906298632462819,1776149021.6573415,0.9796430434934077,0.0950334081725426,1.2033845470593865,,,,,418.27916666666664
982,,982,,0,0.010361384600400925,,,,0.0001,0.9942132973412725,,1.879871854528635,5.074905127645851,35.888384966014954,0.7491132279674114,80489.4337373,,26.74960160255432,3.525885952,0.9899317453006913,1776149186.476628,0.9802456908459815,0.10270081236587845,1.2057416343722498,,,,,395.2895833333333
983,,983,,0,0.013438133522868156,,,,0.0001,0.9931921033553305,,1.882097414660539,5.076557928773972,35.64006041759004,0.7755747015422492,80516.6827818,,26.935981273651123,3.525885952,0.9898881112338244,1776149213.9380171,0.9772324162581296,0.08369680509749834,1.2061343217394787,,,,,408.84375
988,,988,,0,0.01424091961234808,,,,0.0001,0.9927976446622292,,1.966864005330958,5.0849031393895485,36.21604219739523,0.8075149848959694,80654.3889204,,26.5075900554657,3.525885952,0.9909364766241199,1776149351.007545,0.9777148507546046,0.10393342807139985,1.2081170519844229,,,,,414.16979166666664
997,,997,,0,0.011553434655070305,,,,0.0001,0.9947901449022716,,1.8706760891149659,5.099862157864136,36.07899632923644,0.7489116172744524,80901.8099516,,26.60827898979187,3.525885952,0.9938112378968128,1776149598.315427,0.9835819054199283,0.08655947060808218,1.211671150224782,,,,,447.0708333333333
998,,998,,0,0.016268836334347725,,,,0.0001,0.9918786695353987,,1.977871420700922,5.1016128048043985,34.94218717010094,0.8579395229913087,80929.2357876,,27.473952770233154,3.525885952,0.9896657630740674,1776149626.314704,0.9743652575924943,0.10454256102886549,1.212087084680672,,,,,425.5104166666667
1005,,1005,,0,0.013333333656191826,,,,0.0001,0.9932631710172019,,1.8564821286565025,5.543894467423961,35.69680015137132,0.7217536011915517,87910.018538,,26.8931667804718,3.525885952,0.991996498337321,1776156606.8012826,0.9798601364048717,0.09352789700262108,1.3171683426207907,,,,,401.63854166666664
1007,,1007,,0,0.011395289562642574,,,,0.0001,0.9941116483014996,,1.8862757132830366,5.547286195638258,35.75636624345814,0.7471564695379878,87964.9251949,,26.848365783691406,3.525885952,0.9917312069627472,1776156662.0159545,0.9809642673276505,0.08975085936592957,1.3179741799354971,,,,,426.81458333333336
1014,,1014,,0,0.013003408908843994,,,,0.0001,0.9936598138977879,,1.8936622994778334,5.558846609545217,35.81841363426363,0.7484757155993703,88157.4272069,,26.801856994628906,3.525885952,0.9923121448405766,1776156854.4741485,0.9797139253677029,0.09513179430204269,1.3207208071152374,,,,,401.65
1016,,1016,,0,0.011404872871935368,,,,0.0001,0.9945152959409687,,1.9270068431044403,5.562143064609796,36.18079337935445,0.7837874700487262,88212.2980918,,26.533414840698242,3.525885952,0.9904337092014599,1776156909.1128929,0.979653832396198,0.09866172017861606,1.3215040085775758,,,,,452.13958333333335
1021,,1021,,0,0.011516314931213856,,,,0.0001,0.9940546135076643,,1.927542465834688,5.570416150856465,35.69155960635229,0.7674225649989588,88350.1776214,,26.897115468978882,3.525885952,0.9884686578223592,1776157047.0357404,0.977850228180511,0.1159555511492765,1.3234696028658357,,,,,415.35
1023,,1023,,0,0.011275813914835453,,,,0.0001,0.994292405312338,,1.8885376113190009,5.5737251274076485,35.74833915142238,0.7342354411499843,88405.1954019,,26.85439443588257,3.525885952,0.990450796016158,1776157102.1874974,0.980613246932971,0.10047040548395604,1.3242557792956549,,,,,374.8125
1029,,1029,,0,0.012094763107597828,,,,0.0001,0.994008452113423,,1.8745931125536566,5.5837093290173705,36.15557623675876,0.7105179950285158,88570.0816516,,26.551920890808105,3.525885952,0.9906569906954187,1776157266.9809725,0.9796659656057902,0.09823531177064995,1.3266279157719072,,,,,407.1479166666667
1030,,1030,,0,0.012405408546328545,,,,0.0001,0.9931982672519647,,1.8595729608824811,5.5853708077875615,35.29096480177209,0.731503648286824,88597.7599978,,27.20243000984192,3.525885952,0.9893415690661802,1776157294.7108097,0.9779296361183635,0.10069255871349928,1.327022664851438,,,,,454.37916666666666
1031,,1031,,0,0.01146025862544775,,,,0.0001,0.9945835587027377,,1.8411583343684064,5.58702682133267,35.35991981928251,0.7002234432524788,88625.1348772,,27.149382829666138,3.525885952,0.9898721791962435,1776157322.389537,0.9799425716290914,0.09970279491836598,1.3274161154536068,,,,,445.27708333333334
1041,,1041,,0,0.012345679104328156,,,,0.0001,0.9938299293616036,,1.8929832843672105,5.603531503281389,35.3303745142759,0.7661377888158518,88899.9644459,,27.172086715698242,3.525885952,0.9903428763700224,1776157597.3519964,0.9790643254143168,0.09591620288757667,1.3313374463331211,,,,,431.0729166666667
1048,,1048,,0,0.010916759259998798,,,,0.0001,0.9944790883283161,,1.8596398432158974,5.61518225954964,35.15257007081033,0.7051769242707221,89092.8905371,,27.30952525138855,3.525885952,0.9914531274612881,1776157790.2440536,0.9810392025101294,0.09641441668573258,1.3341055378641387,,,,,420.41041666666666
1056,,1056,,0,0.014175420626997948,,,,0.0001,0.9931314870757991,,1.889753435114198,6.059801524871889,35.486600510142836,0.7751643964000681,96101.8319741,,27.052464485168457,3.525885952,0.9914384143080112,1776164799.4141698,0.9775892979381412,0.09051318602152357,1.4397421844927871,,,,,417.01875
1057,,1057,,0,0.011574073694646358,,,,0.0001,0.9940791823077885,,1.9240905514644713,6.061448942891026,36.115722956340726,0.7531337048462585,96129.6087322,,26.581220626831055,3.525885952,0.9901319848188558,1776164826.5220113,0.979136783857472,0.10149218532047767,1.4401335928925358,,,,,449.2895833333333
1060,,1060,,0,0.011005316860973835,,,,0.0001,0.99431187627107,,1.8453391561436456,6.066414802165244,35.29717779620734,0.7046999115399745,96212.9426407,,27.197641849517822,3.525885952,0.9903598704555492,1776164909.594639,0.98014270985697,0.09181647605557113,1.4413134264316378,,,,,457.66875
1065,,1065,,0,0.013221459463238716,,,,0.0001,0.993782709340595,,1.8963130580818501,6.074674698722956,36.08390275817741,0.7602604367341104,96349.5787092,,26.604660987854004,3.525885952,0.9925240970940333,1776165047.2065537,0.9798085736340758,0.08880788616934748,1.4432758869948878,,,,,430.60833333333335
1067,,1067,,0,0.011639304459095001,,,,0.0001,0.9944552821339346,,1.838818795819998,6.077980893790163,34.99082945972171,0.6997990148593944,96404.9023141,,27.435760021209717,3.525885952,0.9924680690926632,1776165102.2318926,0.9817280210492157,0.09268624842802403,1.4440614025747105,,,,,436.59166666666664
1068,,1068,,0,0.011417466215789318,,,,0.0001,0.9941963415793792,,1.8153522508233009,6.079717242893919,35.773968871589105,0.6843845852721048,96432.4152983,,26.83515501022339,3.525885952,0.9913020011357715,1776165129.593692,0.9807915726757666,0.08771903701709678,1.4444739400219226,,,,,455.06666666666666
1069,,1069,,0,0.008964858017861843,,,,0.0001,0.9955749609809632,,1.7879066852976875,6.081374953588113,35.57976222868702,0.6473367395236416,96460.1533859,,26.981630563735962,3.525885952,0.9907842356182279,1776165157.1067889,0.9822967816474785,0.0915042286020403,1.4448677938480454,,,,,399.825
1073,,1073,,0,0.011654135771095753,,,,0.0001,0.994145006845634,,1.8683973007171821,6.08800147635492,35.74090478390247,0.7117509000414339,96570.381119,,26.85998034477234,3.525885952,0.9883814585727816,1776165267.6670384,0.9780377551241449,0.1063650360698298,1.4464421827656884,,,,,433.275
1074,,1074,,0,0.011887255124747753,,,,0.0001,0.9931740056787031,,1.8401204725648392,6.089732211071217,35.716242080352956,0.6942205041408803,96597.7047272,,26.878527641296387,3.525885952,0.989230415401893,1776165295.072623,0.977822491058395,0.10103079264120295,1.4468533862961985,,,,,440.6791666666667
